Date,Actual,Predicted,Window,ActualReturn,Error,PercentError,VolatilityPct,Trend,MarketCondition,PreviousPrice,Position,StrategyReturn,TradeChanged,TransactionCost,StrategyReturnAfterCosts,CumulativeMarketReturn,CumulativeStrategyReturn,MarketPortfolioValue,StrategyPortfolioValue,StrategyPeak,StrategyDrawdown,YearMonth
2023-11-10 00:00:00+00:00,132.5899963,129.8191,16,0.018043540392817414,2.770889244335933,2.0898177250616103,39.363463850617364,-0.30380975714285796,High Volatility,130.2400055,-1,-0.018043540392817414,False,0.0,-0.018043540392817414,0.1861957969083612,-0.2272259187875716,118619.57969083612,77277.40812124284,112859.7927268424,-31.527954948243224,2023-11
2023-11-13 00:00:00+00:00,132.0899963,129.86165,16,-0.0037710235609984544,2.228347740429683,1.686992053030804,39.2147170031149,-0.2509525857142876,High Volatility,132.5899963,-1,0.0037710235609984544,False,0.0,0.0037710235609984544,0.18172262461026234,-0.22431176951999054,118172.26246102623,77568.82304800095,112859.7927268424,-31.269745253083293,2023-11
2023-11-14 00:00:00+00:00,133.6199951,128.93248,16,0.011583002822750599,4.687515241601574,3.5080941576846185,39.16692361507752,-0.2609529047618935,High Volatility,132.0899963,-1,-0.011583002822750599,False,0.0,-0.011583002822750599,0.19541052110683133,-0.2332965684832149,119541.05211068313,76670.3431516785,112859.7927268424,-32.06584798782521,2023-11
2023-11-15 00:00:00+00:00,134.6199951,130.60188,17,0.007483909868815752,4.018112165429699,2.9847810961847956,39.2399471564967,-0.24285743333334153,High Volatility,133.6199951,-1,-0.007483909868815752,False,0.0,-0.007483909868815752,0.20435686570302902,-0.23903450786079827,120435.6865703029,76096.54921392017,112859.7927268424,-32.57426105849875,2023-11
2023-11-16 00:00:00+00:00,136.9299927,130.7967,17,0.01715939447393433,6.133285546679701,4.479139614150948,39.529051389782936,-0.049048285714263784,High Volatility,134.6199951,-1,-0.01715939447393433,False,0.0,-0.01715939447393433,0.2250229002490185,-0.2520922149214664,122502.29002490186,74790.77850785336,112859.7927268424,-33.73124591069248,2023-11
2023-11-17 00:00:00+00:00,135.3099976,131.9257,17,-0.011830827330497673,3.384292643945315,2.5011401256172334,39.738270455759626,-0.11619059047620794,High Volatility,136.9299927,-1,0.011830827330497673,False,0.0,0.011830827330497673,0.21052986584026678,-0.24324384705706725,121052.98658402667,75675.61529429327,112859.7927268424,-32.947231723654674,2023-11
2023-11-20 00:00:00+00:00,136.25,131.9257,17,0.006947028428592628,4.3242950439453125,3.173794527666284,39.427422574324204,0.030952090476176863,High Volatility,135.3099976,-1,-0.006947028428592628,False,0.0,-0.006947028428592628,0.2189394512319196,-0.24850105356507424,121893.94512319197,75149.89464349257,112859.7927268424,-33.413049211086275,2023-11
2023-11-21 00:00:00+00:00,136.9700012,131.9257,17,0.005284412477064349,5.044296243945325,3.6827744759816246,39.40382593636828,0.02238100952382638,High Volatility,136.25,-1,-0.005284412477064349,False,0.0,-0.005284412477064349,0.22538083007679544,-0.2524722839741157,122538.08300767954,74752.77160258843,112859.7927268424,-33.76492212464488,2023-11
2023-11-22 00:00:00+00:00,138.4900055,131.9257,17,0.011097351877660477,6.564300543945308,4.739909223229331,39.14820906468006,-0.015237719047604514,High Volatility,136.9700012,-1,-0.011097351877660477,False,0.0,-0.011097351877660477,0.2389793123322974,-0.26076786207715874,123897.93123322974,73923.21379228412,112859.7927268424,-34.49995609047195,2023-11
2023-11-24 00:00:00+00:00,136.6900024,131.9257,17,-0.012997350195065094,4.76429744394531,3.4854761579441673,19.235585964161817,0.5276191333333031,Normal,138.4900055,-1,0.012997350195065094,False,0.0,0.012997350195065094,0.22287586432547357,-0.25115980310512886,122287.58643254735,74884.01968948712,112859.7927268424,-33.64862908198765,2023-11
2023-11-27 00:00:00+00:00,136.4100037,131.9257,17,-0.0020484212091871346,4.484298743945317,3.28736795125922,15.908948574417678,0.6728573761904784,Normal,136.6900024,-1,0.0020484212091871346,False,0.0,0.0020484212091871346,0.2203708994687863,-0.24962586296351752,122037.08994687862,75037.41370364824,112859.7927268424,-33.51271352654056,2023-11
2023-11-28 00:00:00+00:00,137.1999969,131.9257,17,0.005791314262679759,5.274291943945315,3.8442361976068784,15.750135205213736,0.7157142238095275,Normal,136.4100037,-1,-0.005791314262679759,False,0.0,-0.005791314262679759,0.2274384508646392,-0.25397151540568297,122743.84508646392,74602.8484594317,112859.7927268424,-33.897762296981185,2023-11
2023-11-29 00:00:00+00:00,134.9900055,131.9257,17,-0.016107809401852857,3.0643005439453077,2.2700203119447298,16.681453239960366,0.5014288761904595,Normal,137.1999969,-1,0.016107809401852857,False,0.0,0.016107809401852857,0.20766710624560614,-0.24195463076748447,120766.71062456061,75804.53692325155,112859.7927268424,-32.833000051024975,2023-11
2023-11-30 00:00:00+00:00,132.5299988,131.9257,17,-0.018223621007260493,0.6042938439452996,0.45596759180329793,18.236632586195793,0.4023808095238337,Normal,134.9900055,-1,0.018223621007260493,False,0.0,0.018223621007260493,0.18565903859845112,-0.22814029925228219,118565.90385984512,77185.97007477179,112859.7927268424,-31.608974099760157,2023-11
2023-12-01 00:00:00+00:00,131.8600006,130.60188,17,-0.005055445605270603,1.258117665429694,0.9541313967123506,17.488158692347856,0.2576192238095132,Normal,132.5299988,-1,0.005055445605270603,False,0.0,0.005055445605270603,0.17966500382241923,-0.22423820452025178,117966.50038224192,77576.17954797483,112859.7927268424,-31.26322698843285,2023-12
